zip,city,state_id,county,latitude,longitude
92502,Riverside,5,Riverside County,33.98,-117.37
92503,Riverside,5,Riverside County,33.89,-117.44
92504,Riverside,5,Riverside County,33.9,-117.4
92505,Riverside,5,Riverside County,33.93,-117.49
92506,Riverside,5,Riverside County,33.92,-117.36
92507,Riverside,5,Riverside County,33.96,-117.31
92508,Riverside,5,Riverside County,33.89,-117.32
92509,Riverside,5,Riverside County,33.99,-117.44
92513,Riverside,5,Riverside County,33.91,-117.46
92514,Riverside,5,Riverside County,33.94,-117.41
92515,Riverside,5,Riverside County,33.91,-117.48
92516,Riverside,5,Riverside County,33.95,-117.39
92517,Riverside,5,Riverside County,33.96,-117.43
92518,March Air Reserve Base,5,Riverside County,33.89,-117.27
92519,Riverside,5,Riverside County,33.99,-117.41
92521,Riverside,5,Riverside County,33.97,-117.34
92522,Riverside,5,Riverside County,33.94,-117.39
92530,Lake Elsinore,5,Riverside County,33.68,-117.37
92531,Lake Elsinore,5,Riverside County,33.6,-117.39
92532,Lake Elsinore,5,Riverside County,33.71,-117.34
92536,Aguanga,5,Riverside County,33.5,-116.81
92539,Anza,5,Riverside County,33.53,-116.68
92543,Hemet,5,Riverside County,33.66,-116.98
92544,Hemet,5,Riverside County,33.64,-116.83
92545,Hemet,5,Riverside County,33.73,-117.05
92546,Hemet,5,Riverside County,33.74,-116.97
92548,Homeland,5,Riverside County,33.75,-117.11
92549,Idyllwild,5,Riverside County,33.76,-116.73
92551,Moreno Valley,5,Riverside County,33.87,-117.22
92552,Moreno Valley,5,Riverside County,33.92,-117.24
92553,Moreno Valley,5,Riverside County,33.92,-117.24
92554,Moreno Valley,5,Riverside County,33.91,-117.25
92555,Moreno Valley,5,Riverside County,33.9,-117.1
92556,Moreno Valley,5,Riverside County,33.96,-117.24
92557,Moreno Valley,5,Riverside County,33.97,-117.25
92561,Mountain Center,5,Riverside County,33.63,-116.59
92562,Murrieta,5,Riverside County,33.54,-117.33
92563,Murrieta,5,Riverside County,33.57,-117.14
92564,Murrieta,5,Riverside County,33.64,-117.18
92567,Nuevo,5,Riverside County,33.82,-117.1
92570,Perris,5,Riverside County,33.78,-117.33
92571,Perris,5,Riverside County,33.83,-117.2
92572,Perris,5,Riverside County,33.78,-117.22
92581,San Jacinto,5,Riverside County,33.78,-116.95
92582,San Jacinto,5,Riverside County,33.81,-117.02
92583,San Jacinto,5,Riverside County,33.79,-116.93
92584,Menifee,5,Riverside County,33.65,-117.18
92585,Sun City,5,Riverside County,33.74,-117.18
92586,Sun City,5,Riverside County,33.7,-117.19
92587,Sun City,5,Riverside County,33.69,-117.24
92589,Temecula,5,Riverside County,33.51,-117.1
92590,Temecula,5,Riverside County,33.48,-117.22
92591,Temecula,5,Riverside County,33.53,-117.1
92592,Temecula,5,Riverside County,33.53,-117.04
92593,Temecula,5,Riverside County,33.5,-117.15
92595,Wildomar,5,Riverside County,33.62,-117.25
92596,Winchester,5,Riverside County,33.63,-117.07
92599,Perris,5,Riverside County,33.83,-117.19
92602,Irvine,5,Orange County,33.74,-117.76
92603,Irvine,5,Orange County,33.62,-117.79
92604,Irvine,5,Orange County,33.69,-117.78
92605,Huntington Beach,5,Orange County,33.71,-118
92606,Irvine,5,Orange County,33.7,-117.79
92607,Laguna Niguel,5,Orange County,33.52,-117.7
92609,El Toro,5,Orange County,33.59,-117.7
92610,Foothill Ranch,5,Orange County,33.7,-117.67
92612,Irvine,5,Orange County,33.63,-117.81
92614,Irvine,5,Orange County,33.68,-117.85
92615,Huntington Beach,5,Orange County,33.65,-117.96
92616,Irvine,5,Orange County,33.64,-117.83
92617,Irvine,5,Orange County,33.63,-117.83
92618,Irvine,5,Orange County,33.67,-117.73
92619,Irvine,5,Orange County,33.66,-117.76
92620,Irvine,5,Orange County,33.7,-117.76
92623,Irvine,5,Orange County,33.69,-117.81
92624,Capistrano Beach,5,Orange County,33.45,-117.66
92625,Corona Del Mar,5,Orange County,33.6,-117.86
92626,Costa Mesa,5,Orange County,33.67,-117.9
92627,Costa Mesa,5,Orange County,33.64,-117.91
92628,Costa Mesa,5,Orange County,33.64,-117.91
92629,Dana Point,5,Orange County,33.47,-117.7
92630,Lake Forest,5,Orange County,33.64,-117.67
92637,Laguna Woods,5,Orange County,33.61,-117.72
92646,Huntington Beach,5,Orange County,33.66,-117.97
92647,Huntington Beach,5,Orange County,33.72,-118
92648,Huntington Beach,5,Orange County,33.67,-118
92649,Huntington Beach,5,Orange County,33.71,-118.04
92650,East Irvine,5,Orange County,33.67,-117.75
92651,Laguna Beach,5,Orange County,33.55,-117.78
92652,Laguna Beach,5,Orange County,33.54,-117.78
92653,Laguna Hills,5,Orange County,33.6,-117.71
92654,Laguna Hills,5,Orange County,33.6,-117.71
92655,Midway City,5,Orange County,33.74,-117.98
92656,Aliso Viejo,5,Orange County,33.57,-117.72
92657,Newport Coast,5,Orange County,33.6,-117.82
92658,Newport Beach,5,Orange County,33.63,-117.86
92659,Newport Beach,5,Orange County,33.62,-117.92
92660,Newport Beach,5,Orange County,33.62,-117.87
92661,Newport Beach,5,Orange County,33.6,-117.9
92662,Newport Beach,5,Orange County,33.6,-117.89
92663,Newport Beach,5,Orange County,33.62,-117.93
92672,San Clemente,5,Orange County,33.42,-117.62
92673,San Clemente,5,Orange County,33.48,-117.61
92674,San Clemente,5,Orange County,33.43,-117.62
92675,San Juan Capistrano,5,Orange County,33.52,-117.61
92676,Silverado,5,Orange County,33.75,-117.63
92677,Laguna Niguel,5,Orange County,33.53,-117.7
92678,Trabuco Canyon,5,Orange County,33.66,-117.59
92679,Trabuco Canyon,5,Orange County,33.61,-117.54
92683,Westminster,5,Orange County,33.74,-117.99
92684,Westminster,5,Orange County,33.76,-118
92685,Westminster,5,Orange County,33.75,-117.99
92688,Rancho Santa Margarita,5,Orange County,33.61,-117.61
92690,Mission Viejo,5,Orange County,33.61,-117.64
92691,Mission Viejo,5,Orange County,33.6,-117.66
92692,Mission Viejo,5,Orange County,33.6,-117.64
92693,San Juan Capistrano,5,Orange County,33.49,-117.66
92694,Ladera Ranch,5,Orange County,33.56,-117.63
92697,Irvine,5,Orange County,33.64,-117.84
92698,Aliso Viejo,5,Orange County,33.67,-117.83
92701,Santa Ana,5,Orange County,33.75,-117.85
92702,Santa Ana,5,Orange County,33.73,-117.87
92703,Santa Ana,5,Orange County,33.74,-117.89
92704,Santa Ana,5,Orange County,33.71,-117.9
92705,Santa Ana,5,Orange County,33.76,-117.79
92706,Santa Ana,5,Orange County,33.76,-117.88
92707,Santa Ana,5,Orange County,33.71,-117.87
92708,Fountain Valley,5,Orange County,33.71,-117.94
92709,Irvine,5,Orange County,33.67,-117.73
92710,Irvine,5,Orange County,33.7,-117.81
92711,Santa Ana,5,Orange County,33.76,-117.8
92712,Santa Ana,5,Orange County,33.75,-117.87
92725,Santa Ana,5,Orange County,33.75,-117.86
92728,Fountain Valley,5,Orange County,33.71,-117.92
92735,Santa Ana,5,Orange County,33.71,-117.85
92780,Tustin,5,Orange County,33.74,-117.82
92781,Tustin,5,Orange County,33.73,-117.81
92782,Tustin,5,Orange County,33.75,-117.77
92799,Santa Ana,5,Orange County,33.71,-117.9
92801,Anaheim,5,Orange County,33.84,-117.95
92802,Anaheim,5,Orange County,33.81,-117.91
92803,Anaheim,5,Orange County,33.84,-117.93
92804,Anaheim,5,Orange County,33.81,-117.97
92805,Anaheim,5,Orange County,33.82,-117.91
92806,Anaheim,5,Orange County,33.83,-117.86
92807,Anaheim,5,Orange County,33.85,-117.79
92808,Anaheim,5,Orange County,33.84,-117.73
92809,Anaheim,5,Orange County,33.86,-117.74
92811,Atwood,5,Orange County,33.86,-117.83
92812,Anaheim,5,Orange County,33.81,-117.92
92814,Anaheim,5,Orange County,33.81,-117.96
92815,Anaheim,5,Orange County,33.83,-117.91
92816,Anaheim,5,Orange County,33.83,-117.88
92817,Anaheim,5,Orange County,33.85,-117.79
92821,Brea,5,Orange County,33.92,-117.86
92822,Brea,5,Orange County,33.91,-117.89
92823,Brea,5,Orange County,33.92,-117.8
92825,Anaheim,5,Orange County,33.83,-117.91
92831,Fullerton,5,Orange County,33.87,-117.89
92832,Fullerton,5,Orange County,33.86,-117.92
92833,Fullerton,5,Orange County,33.88,-117.96
92834,Fullerton,5,Orange County,33.87,-117.89
92835,Fullerton,5,Orange County,33.9,-117.91
92836,Fullerton,5,Orange County,33.87,-117.9
92837,Fullerton,5,Orange County,33.87,-117.96
92838,Fullerton,5,Orange County,33.89,-117.93
92840,Garden Grove,5,Orange County,33.78,-117.93
92841,Garden Grove,5,Orange County,33.78,-117.97
92842,Garden Grove,5,Orange County,33.77,-117.94
92843,Garden Grove,5,Orange County,33.75,-117.94
92844,Garden Grove,5,Orange County,33.76,-117.97
92845,Garden Grove,5,Orange County,33.78,-118.02
92846,Garden Grove,5,Orange County,33.78,-118.03
92850,Anaheim,5,Orange County,33.84,-117.95
92856,Orange,5,Orange County,33.78,-117.84
92857,Orange,5,Orange County,33.83,-117.84
92859,Orange,5,Orange County,33.8,-117.78
92860,Norco,5,Riverside County,33.93,-117.56
92861,Villa Park,5,Orange County,33.81,-117.81
92862,Orange,5,Orange County,33.79,-117.71
92863,Orange,5,Orange County,33.81,-117.82
92864,Orange,5,Orange County,33.81,-117.82
92865,Orange,5,Orange County,33.83,-117.85
92866,Orange,5,Orange County,33.78,-117.84
92867,Orange,5,Orange County,33.81,-117.79
92868,Orange,5,Orange County,33.78,-117.86
92869,Orange,5,Orange County,33.79,-117.78
92870,Placentia,5,Orange County,33.88,-117.85
92871,Placentia,5,Orange County,33.88,-117.85
92877,Corona,5,Riverside County,33.87,-117.56
92878,Corona,5,Riverside County,33.87,-117.56
92879,Corona,5,Riverside County,33.87,-117.53
92880,Corona,5,Riverside County,33.9,-117.61
92881,Corona,5,Riverside County,33.83,-117.5
92882,Corona,5,Riverside County,33.83,-117.6
92883,Corona,5,Riverside County,33.75,-117.48
92885,Yorba Linda,5,Orange County,33.89,-117.82
92886,Yorba Linda,5,Orange County,33.89,-117.78
92887,Yorba Linda,5,Orange County,33.88,-117.72
92899,Anaheim,5,Orange County,33.83,-117.87
93001,Ventura,5,Ventura County,34.33,-119.31
93002,Ventura,5,Ventura County,34.27,-119.28
93003,Ventura,5,Ventura County,34.28,-119.22
93004,Ventura,5,Ventura County,34.27,-119.16
93005,Ventura,5,Ventura County,34.25,-119.2
93006,Ventura,5,Ventura County,34.27,-119.29
93007,Ventura,5,Ventura County,34.29,-119.15
93009,Ventura,5,Ventura County,34.26,-119.21
93010,Camarillo,5,Ventura County,34.23,-119.07
93011,Camarillo,5,Ventura County,34.21,-119.03
93012,Camarillo,5,Ventura County,34.2,-118.98
93013,Carpinteria,5,Santa Barbara County,34.43,-119.52
93014,Carpinteria,5,Santa Barbara County,34.39,-119.51
93015,Fillmore,5,Ventura County,34.4,-118.83
93016,Fillmore,5,Ventura County,34.39,-118.91
93020,Moorpark,5,Ventura County,34.28,-118.88
93021,Moorpark,5,Ventura County,34.31,-118.87
93022,Oak View,5,Ventura County,34.4,-119.3
93023,Ojai,5,Ventura County,34.51,-119.29
93024,Ojai,5,Ventura County,34.44,-119.25
93030,Oxnard,5,Ventura County,34.19,-119.17
93031,Oxnard,5,Ventura County,34.21,-119.18
93032,Oxnard,5,Ventura County,34.2,-119.17
93033,Oxnard,5,Ventura County,34.14,-119.1
93034,Oxnard,5,Ventura County,34.17,-119.17
93035,Oxnard,5,Ventura County,34.19,-119.23
93036,Oxnard,5,Ventura County,34.25,-119.16
93040,Piru,5,Ventura County,34.43,-118.75
93041,Port Hueneme,5,Ventura County,34.11,-119.11
93042,Point Mugu Nawc,5,Ventura County,34.12,-119.09
93043,Port Hueneme Cbc Base,5,Ventura County,34.16,-119.2
93044,Port Hueneme,5,Ventura County,34.15,-119.19
93060,Santa Paula,5,Ventura County,34.4,-119.07
93061,Santa Paula,5,Ventura County,34.35,-119.05
93062,Simi Valley,5,Ventura County,34.28,-118.74
93063,Simi Valley,5,Ventura County,34.3,-118.72
93064,Brandeis,5,Ventura County,34.28,-118.69
93065,Simi Valley,5,Ventura County,34.25,-118.78
93066,Somis,5,Ventura County,34.29,-119.03
93067,Summerland,5,Santa Barbara County,34.41,-119.59
93093,Simi Valley,5,Ventura County,34.27,-118.71
93094,Simi Valley,5,Ventura County,34.27,-118.79
93099,Simi Valley,5,Ventura County,34.26,-118.75
93101,Santa Barbara,5,Santa Barbara County,34.41,-119.7
93102,Santa Barbara,5,Santa Barbara County,34.42,-119.7
93103,Santa Barbara,5,Santa Barbara County,34.43,-119.68
93105,Santa Barbara,5,Santa Barbara County,34.01,-119.72
93106,Santa Barbara,5,Santa Barbara County,34.43,-119.83
93107,Santa Barbara,5,Santa Barbara County,34.42,-119.86
93108,Santa Barbara,5,Santa Barbara County,34.44,-119.61
93109,Santa Barbara,5,Santa Barbara County,34.4,-119.72
93110,Santa Barbara,5,Santa Barbara County,34.43,-119.77
93111,Santa Barbara,5,Santa Barbara County,34.45,-119.8
93116,Goleta,5,Santa Barbara County,34.49,-120.04
93117,Goleta,5,Santa Barbara County,34.5,-120.12
93118,Goleta,5,Santa Barbara County,34.43,-119.82
93120,Santa Barbara,5,Santa Barbara County,34.41,-119.7
93121,Santa Barbara,5,Santa Barbara County,34.41,-119.7
93130,Santa Barbara,5,Santa Barbara County,34.44,-119.73
93140,Santa Barbara,5,Santa Barbara County,34.42,-119.67
93150,Santa Barbara,5,Santa Barbara County,34.43,-119.63
93160,Santa Barbara,5,Santa Barbara County,34.43,-119.8
93190,Santa Barbara,5,Santa Barbara County,34.42,-119.7
93199,Goleta,5,Santa Barbara County,34.49,-120.04
93201,Alpaugh,5,Tulare County,35.86,-119.46
93202,Armona,5,Kings County,36.31,-119.71
93203,Arvin,5,Kern County,35.08,-118.79
93204,Avenal,5,Kings County,35.92,-120.1
93205,Bodfish,5,Kern County,35.52,-118.4
93206,Buttonwillow,5,Kern County,35.43,-119.49
93207,California Hot Springs,5,Tulare County,35.87,-118.65
93208,Camp Nelson,5,Tulare County,36.06,-118.58
93210,Coalinga,5,Fresno County,36.19,-120.39
93212,Corcoran,5,Kings County,36.07,-119.53
93215,Delano,5,Kern County,35.78,-119.23
93216,Delano,5,Kern County,35.75,-119.27
93218,Ducor,5,Tulare County,35.86,-118.99
93219,Earlimart,5,Tulare County,35.86,-119.28
93220,Edison,5,Kern County,35.32,-118.85
93221,Exeter,5,Tulare County,36.28,-119.03
93222,Pine Mountain Club,5,Kern County,34.84,-119.17
93223,Farmersville,5,Tulare County,36.3,-119.19
93224,Fellows,5,Kern County,35.21,-119.56
93225,Frazier Park,5,Kern County,34.8,-119.01
93226,Glennville,5,Kern County,35.72,-118.72
93227,Goshen,5,Tulare County,36.34,-119.41
93230,Hanford,5,Kings County,36.27,-119.63
93232,Hanford,5,Kings County,36.23,-119.7
93234,Huron,5,Fresno County,36.2,-120.09
93235,Ivanhoe,5,Tulare County,36.38,-119.22
93237,Kaweah,5,Tulare County,36.46,-118.91
93238,Kernville,5,Kern County,35.83,-118.45
93239,Kettleman City,5,Kings County,35.99,-119.99
93240,Lake Isabella,5,Kern County,35.64,-118.46
93241,Lamont,5,Kern County,35.25,-118.91
93242,Laton,5,Fresno County,36.43,-119.69
93243,Lebec,5,Los Angeles County,34.86,-118.87
93244,Lemon Cove,5,Tulare County,36.46,-118.98
93245,Lemoore,5,Kings County,36.29,-119.82
93246,Lemoore,5,Kings County,36.28,-119.84
93247,Lindsay,5,Tulare County,36.2,-119.08
93249,Lost Hills,5,Kern County,35.61,-119.9
93250,Mc Farland,5,Kern County,35.65,-119.19
93251,Mc Kittrick,5,Kern County,35.41,-119.76
93252,Maricopa,5,Kern County,34.84,-119.27
93254,New Cuyama,5,Santa Barbara County,34.98,-119.8
93255,Onyx,5,Kern County,35.68,-118.07
93256,Pixley,5,Tulare County,35.95,-119.31
93257,Porterville,5,Tulare County,35.96,-118.92
93258,Porterville,5,Tulare County,36.05,-119.14
93260,Posey,5,Tulare County,35.88,-118.59
93261,Richgrove,5,Tulare County,35.81,-119.13
93262,Sequoia National Park,5,Tulare County,36.53,-118.72
93263,Shafter,5,Kern County,35.49,-119.3
93265,Springville,5,Tulare County,36.17,-118.7
93266,Stratford,5,Kings County,36.17,-119.81
93267,Strathmore,5,Tulare County,36.14,-119.09
93268,Taft,5,Kern County,35.17,-119.36
93270,Terra Bella,5,Tulare County,35.93,-119.03
93271,Three Rivers,5,Tulare County,36.44,-118.86
93272,Tipton,5,Tulare County,36.04,-119.34
93274,Tulare,5,Tulare County,36.18,-119.36
93275,Tulare,5,Tulare County,36.2,-119.34
93276,Tupman,5,Kern County,35.32,-119.39
93277,Visalia,5,Tulare County,36.29,-119.38
93278,Visalia,5,Tulare County,36.3,-119.31
93279,Visalia,5,Tulare County,36.32,-119.29
93280,Wasco,5,Kern County,35.64,-119.44
93282,Waukena,5,Tulare County,36.14,-119.5
93283,Weldon,5,Kern County,35.44,-118.25
93285,Wofford Heights,5,Kern County,35.7,-118.5
93286,Woodlake,5,Tulare County,36.46,-119.1
93287,Woody,5,Kern County,35.73,-118.92
93290,Visalia,5,Tulare County,36.33,-119.29
93291,Visalia,5,Tulare County,36.4,-119.38
93292,Visalia,5,Tulare County,36.37,-119.18
93301,Bakersfield,5,Kern County,35.38,-119.02
93302,Bakersfield,5,Kern County,35.37,-119.02
93303,Bakersfield,5,Kern County,35.55,-118.92
93304,Bakersfield,5,Kern County,35.33,-119.02
93305,Bakersfield,5,Kern County,35.39,-118.98
93306,Bakersfield,5,Kern County,35.43,-118.83
93307,Bakersfield,5,Kern County,35.2,-118.86
93308,Bakersfield,5,Kern County,35.54,-118.91
93309,Bakersfield,5,Kern County,35.34,-119.07
93311,Bakersfield,5,Kern County,35.18,-119.21
93312,Bakersfield,5,Kern County,35.38,-119.22
93313,Bakersfield,5,Kern County,35.15,-119.06
93314,Bakersfield,5,Kern County,35.38,-119.2
93380,Bakersfield,5,Kern County,35.55,-118.92
93381,Bakersfield,5,Kern County,35.37,-119.01
93382,Bakersfield,5,Kern County,35.25,-119
93383,Bakersfield,5,Kern County,35.26,-119.03
93384,Bakersfield,5,Kern County,35.37,-119.01
93385,Bakersfield,5,Kern County,35.37,-118.99
93386,Bakersfield,5,Kern County,35.37,-118.95
93387,Bakersfield,5,Kern County,35.35,-118.95
93388,Bakersfield,5,Kern County,35.41,-119.02
93389,Bakersfield,5,Kern County,35.35,-119.06
93390,Bakersfield,5,Kern County,35.35,-119
93401,San Luis Obispo,5,San Luis Obispo County,35.25,-120.62
93402,Los Osos,5,San Luis Obispo County,35.29,-120.81
93403,San Luis Obispo,5,San Luis Obispo County,35.28,-120.65
93405,San Luis Obispo,5,San Luis Obispo County,35.27,-120.69
93406,San Luis Obispo,5,San Luis Obispo County,35.24,-120.64
93407,San Luis Obispo,5,San Luis Obispo County,35.29,-120.66
93408,San Luis Obispo,5,San Luis Obispo County,35.22,-120.63
93409,San Luis Obispo,5,San Luis Obispo County,35.22,-120.63
93410,San Luis Obispo,5,San Luis Obispo County,35.27,-120.73
93412,Los Osos,5,San Luis Obispo County,35.31,-120.83
93420,Arroyo Grande,5,San Luis Obispo County,35.16,-120.43
93421,Arroyo Grande,5,San Luis Obispo County,35.12,-120.57
93422,Atascadero,5,San Luis Obispo County,35.45,-120.71
93423,Atascadero,5,San Luis Obispo County,35.48,-120.64
93424,Avila Beach,5,San Luis Obispo County,35.18,-120.76
93426,Bradley,5,Monterey County,35.85,-120.8
93427,Buellton,5,Santa Barbara County,34.61,-120.22
93428,Cambria,5,San Luis Obispo County,35.59,-121.01
93429,Casmalia,5,Santa Barbara County,34.86,-120.52
93430,Cayucos,5,San Luis Obispo County,35.48,-120.92
93432,Creston,5,San Luis Obispo County,35.47,-120.48
93433,Grover Beach,5,San Luis Obispo County,35.12,-120.61
93434,Guadalupe,5,Santa Barbara County,34.93,-120.59
93435,Harmony,5,San Luis Obispo County,35.5,-121.03
93436,Lompoc,5,Santa Barbara County,34.6,-120.39
93437,Lompoc,5,Santa Barbara County,34.77,-120.53
93438,Lompoc,5,Santa Barbara County,34.63,-120.46
93440,Los Alamos,5,Santa Barbara County,34.73,-120.24
93441,Los Olivos,5,Santa Barbara County,34.71,-120.01
93442,Morro Bay,5,San Luis Obispo County,35.38,-120.78
93443,Morro Bay,5,San Luis Obispo County,35.36,-120.85
93444,Nipomo,5,San Luis Obispo County,35.05,-120.48
93445,Oceano,5,San Luis Obispo County,35.06,-120.6
93446,Paso Robles,5,San Luis Obispo County,35.61,-120.76
93447,Paso Robles,5,San Luis Obispo County,35.65,-120.69
93448,Pismo Beach,5,San Luis Obispo County,35.15,-120.67
93449,Pismo Beach,5,San Luis Obispo County,35.15,-120.66
93450,San Ardo,5,Monterey County,36,-120.87
93451,San Miguel,5,San Luis Obispo County,35.89,-120.6
93452,San Simeon,5,San Luis Obispo County,35.69,-121.2
93453,Santa Margarita,5,San Luis Obispo County,35.31,-120.27
93454,Santa Maria,5,Santa Barbara County,34.91,-120.23
93455,Santa Maria,5,Santa Barbara County,34.82,-120.41
93456,Santa Maria,5,Santa Barbara County,34.93,-120.46
93457,Santa Maria,5,Santa Barbara County,34.86,-120.43
93458,Santa Maria,5,Santa Barbara County,34.95,-120.5
93460,Santa Ynez,5,Santa Barbara County,34.64,-120.02
93461,Shandon,5,San Luis Obispo County,35.63,-120.26
93463,Solvang,5,Santa Barbara County,34.61,-120.14
93464,Solvang,5,Santa Barbara County,34.55,-120.14
93465,Templeton,5,San Luis Obispo County,35.54,-120.75
93475,Oceano,5,San Luis Obispo County,35.1,-120.61
93483,Grover Beach,5,San Luis Obispo County,35.12,-120.62
93501,Mojave,5,Kern County,35.09,-118.13
93502,Mojave,5,Kern County,35.05,-118.17
93504,California City,5,Kern County,35.14,-118.01
93505,California City,5,Kern County,35.15,-117.92
93510,Acton,5,Los Angeles County,34.49,-118.22
93512,Benton,5,Mono County,37.87,-118.54
93513,Big Pine,5,Inyo County,37.18,-118.18
93514,Bishop,5,Inyo County,37.5,-118.31
93515,Bishop,5,Inyo County,37.36,-118.4
93516,Boron,5,Kern County,34.96,-117.67
93517,Bridgeport,5,Mono County,38.27,-119.33
93518,Caliente,5,Kern County,35.4,-118.51
93519,Cantil,5,Kern County,35.3,-117.95
93522,Darwin,5,Inyo County,36.3,-117.59
93523,Edwards,5,Kern County,34.96,-117.87
93524,Edwards,5,Kern County,34.92,-117.94
93526,Independence,5,Inyo County,36.83,-118.24
93527,Inyokern,5,Kern County,35.88,-118.15
93528,Johannesburg,5,Kern County,35.36,-117.64
93529,June Lake,5,Mono County,37.77,-119.06
93530,Keeler,5,Inyo County,36.48,-117.86
93531,Keene,5,Kern County,35.23,-118.62
93532,Lake Hughes,5,Los Angeles County,34.69,-118.52
93534,Lancaster,5,Los Angeles County,34.72,-118.15
93535,Lancaster,5,Los Angeles County,34.69,-117.9
93536,Lancaster,5,Los Angeles County,34.72,-118.48
93539,Lancaster,5,Los Angeles County,34.68,-118.12
93541,Lee Vining,5,Mono County,38.03,-118.82
93542,Little Lake,5,Inyo County,35.93,-117.9
93543,Littlerock,5,Los Angeles County,34.48,-117.92
93544,Llano,5,Los Angeles County,34.49,-117.77
93545,Lone Pine,5,Inyo County,36.56,-118.18
93546,Mammoth Lakes,5,Mono County,37.58,-118.84
93549,Olancha,5,Inyo County,36.26,-117.95
93550,Palmdale,5,Los Angeles County,34.52,-118.08
93551,Palmdale,5,Los Angeles County,34.61,-118.27
93552,Palmdale,5,Los Angeles County,34.5,-118.01
93553,Pearblossom,5,Los Angeles County,34.48,-117.88
93554,Randsburg,5,Kern County,35.39,-117.73
93555,Ridgecrest,5,Kern County,35.55,-117.67
93556,Ridgecrest,5,Kern County,35.62,-117.67
93558,Red Mountain,5,San Bernardino County,35.35,-117.62
93560,Rosamond,5,Kern County,34.92,-118.4
93561,Tehachapi,5,Kern County,35.12,-118.51
93562,Trona,5,Inyo County,35.73,-117.36
93563,Valyermo,5,Los Angeles County,34.39,-117.74
93581,Tehachapi,5,Kern County,35.13,-118.44
93584,Lancaster,5,Los Angeles County,34.69,-118.13
93586,Lancaster,5,Los Angeles County,34.64,-118.21
93590,Palmdale,5,Los Angeles County,34.57,-118.08
93591,Palmdale,5,Los Angeles County,34.61,-117.81
93592,Trona,5,San Bernardino County,35.76,-117.37
93596,Boron,5,Kern County,35,-117.65
93599,Palmdale,5,Los Angeles County,34.57,-118.11
93601,Ahwahnee,5,Madera County,37.39,-119.73
93602,Auberry,5,Fresno County,37,-119.15
93603,Badger,5,Tulare County,36.6,-118.92
93604,Bass Lake,5,Madera County,37.38,-119.51
93605,Big Creek,5,Fresno County,37.16,-119.3
93606,Biola,5,Fresno County,36.8,-120.01
93607,Burrel,5,Fresno County,36.48,-119.98
93608,Cantua Creek,5,Fresno County,36.45,-120.45
93609,Caruthers,5,Fresno County,36.52,-119.87
93610,Chowchilla,5,Madera County,37.07,-120.27
93611,Clovis,5,Fresno County,36.93,-119.56
93612,Clovis,5,Fresno County,36.81,-119.71
93613,Clovis,5,Fresno County,36.79,-119.64
93614,Coarsegold,5,Madera County,37.17,-119.71
93615,Cutler,5,Tulare County,36.49,-119.28
93616,Del Rey,5,Fresno County,36.65,-119.59
93618,Dinuba,5,Tulare County,36.52,-119.39
93619,Clovis,5,Fresno County,36.91,-119.58
93620,Dos Palos,5,Merced County,37.07,-120.63
93621,Dunlap,5,Fresno County,36.79,-119.13
93622,Firebaugh,5,Fresno County,36.85,-120.54
93623,Fish Camp,5,Mariposa County,37.47,-119.66
93624,Five Points,5,Fresno County,36.38,-120.13
93625,Fowler,5,Fresno County,36.62,-119.67
93626,Friant,5,Madera County,37.02,-119.69
93627,Helm,5,Fresno County,36.53,-120.11
93628,Hume,5,Fresno County,36.8,-118.89
93630,Kerman,5,Fresno County,36.71,-120.15
93631,Kingsburg,5,Fresno County,36.48,-119.5
93633,Kings Canyon National Pk,5,,36.72,-118.95
93634,Lakeshore,5,Fresno County,37.33,-119.01
93635,Los Banos,5,Merced County,36.9,-121.02
93636,Madera,5,Madera County,36.93,-119.83
93637,Madera,5,Madera County,36.91,-120.19
93638,Madera,5,Madera County,37.01,-119.94
93639,Madera,5,Madera County,36.96,-120.08
93640,Mendota,5,Fresno County,36.67,-120.43
93641,Miramonte,5,Fresno County,36.7,-119.04
93642,Mono Hot Springs,5,Fresno County,37.32,-119.01
93643,North Fork,5,Madera County,37.23,-119.49
93644,Oakhurst,5,Madera County,37.4,-119.61
93645,O Neals,5,Madera County,37.16,-119.62
93646,Orange Cove,5,Fresno County,36.64,-119.29
93647,Orosi,5,Tulare County,36.58,-119.19
93648,Parlier,5,Fresno County,36.62,-119.51
93649,Piedra,5,Fresno County,36.82,-119.35
93650,Fresno,5,Fresno County,36.83,-119.79
93651,Prather,5,Fresno County,37,-119.5
93652,Raisin City,5,Fresno County,36.59,-119.9
93653,Raymond,5,Madera County,37.25,-119.96
93654,Reedley,5,Fresno County,36.65,-119.4
93656,Riverdale,5,Fresno County,36.48,-119.94
93657,Sanger,5,Fresno County,36.79,-119.44
93660,San Joaquin,5,Fresno County,36.59,-120.19
93661,Santa Rita Park,5,Merced County,37.1,-120.59
93662,Selma,5,Fresno County,36.53,-119.64
93664,Shaver Lake,5,Fresno County,37.06,-119.04
93665,South Dos Palos,5,Merced County,36.95,-120.65
93666,Sultana,5,Tulare County,36.54,-119.33
93667,Tollhouse,5,Fresno County,36.96,-119.3
93668,Tranquillity,5,Fresno County,36.65,-120.28
93669,Wishon,5,Madera County,37.26,-119.52
93670,Yettem,5,Tulare County,36.48,-119.22
93673,Traver,5,Tulare County,36.45,-119.48
93675,Squaw Valley,5,Fresno County,36.74,-119.19
